20240528,朝阳,朝青,青年工社,暂无数据,2套在售二手房,朝阳朝青/塔楼/2010年
20240528,朝阳,朝青,青年路小区,56547元/m2,9套在售二手房,朝阳朝青/板楼/1988-1998年
20240528,朝阳,朝青,青年路51号,68516元/m2,1套在售二手房,朝阳朝青/板楼/1995-2007年
20240528,朝阳,朝青,润枫水尚东区,81888元/m2,25套在售二手房,朝阳朝青/板楼/2008-2009年
20240528,朝阳,朝青,天鹅湾北区,99771元/m2,65套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/2007-2010年
20240528,朝阳,朝青,天鹅湾南区,94493元/m2,48套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/2005-2011年
20240528,朝阳,朝青,万杰医院家属院,50593元/m2,1套在售二手房,朝阳朝青/板楼/1983-2007年
20240528,朝阳,朝青,汇成家园,77337元/m2,9套在售二手房,朝阳朝青/塔楼/板楼/2007-2009年
20240528,朝阳,朝青,珠江罗马嘉园西区,73314元/m2,75套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/2004-2008年
20240528,朝阳,朝青,雅成一里,55260元/m2,51套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/1998-2007年
20240528,朝阳,朝青,银谷美泉家园,80714元/m2,21套在售二手房,朝阳朝青/板楼/2007-2010年
20240528,朝阳,朝青,华纺新天地,暂无数据,4套在售二手房,朝阳朝青/板楼/2012-2013年
20240528,朝阳,朝青,小悦中心创意商业,暂无数据,7套在售二手房,朝阳朝青/塔楼/2013年
20240528,朝阳,朝青,首开熙悦尚郡,84590元/m2,12套在售二手房,朝阳朝青/板楼/塔板结合/2016-2018年
20240528,朝阳,朝青,朝阳雅筑,62645元/m2,21套在售二手房,朝阳朝青/塔板结合/2005-2012年
20240528,朝阳,朝青,御翠尚府,92379元/m2,17套在售二手房,朝阳朝青/板楼/2012-2013年
20240528,朝阳,朝青,星河湾朗园,104077元/m2,24套在售二手房,朝阳朝青/板楼/塔板结合/2006-2010年
20240528,朝阳,朝青,星河湾畅园,95864元/m2,17套在售二手房,朝阳朝青/板楼/塔板结合/2006-2009年
20240528,朝阳,朝青,大悦城公寓,暂无数据,8套在售二手房,朝阳朝青/塔楼/2010年
20240528,朝阳,朝青,朝阳园,64329元/m2,75套在售二手房,朝阳朝青/塔楼/1999-2003年
20240528,朝阳,朝青,国美第一城2号院,60232元/m2,84套在售二手房,朝阳朝青/塔板结合/2004-2007年
20240528,朝阳,朝青,逸翠园,90084元/m2,37套在售二手房,朝阳朝青/板楼/2006-2013年
20240528,朝阳,朝青,华纺易城,77777元/m2,84套在售二手房,朝阳朝青/板楼/塔板结合/2005-2010年
20240528,朝阳,朝青,青年汇佳园,74836元/m2,76套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/平房/2004-2015年
20240528,朝阳,朝青,金隅凤麟洲,80848元/m2,30套在售二手房,朝阳朝青/板楼/塔板结合/2007-2010年
20240528,朝阳,朝青,国美第一城3号院,62237元/m2,63套在售二手房,朝阳朝青/塔楼/塔板结合/2006-2008年
20240528,朝阳,朝青,润枫水尚西区,82646元/m2,39套在售二手房,朝阳朝青/板楼/2007-2017年
20240528,朝阳,朝青,珠江罗马嘉园东区,76138元/m2,34套在售二手房,朝阳朝青/塔楼/板楼/塔板结合/2006-2009年
20240528,朝阳,朝青,姚家园东里8号院,暂无数据,0套在售二手房,朝阳朝青/板楼/2010年
20240528,朝阳,朝青,达美中心广场,暂无数据,0套在售二手房,朝阳朝青/塔楼/2015年
20240528,朝阳,朝青,青年路家属楼,暂无数据,0套在售二手房,朝阳朝青/板楼/1999-2007年
20240528,朝阳,朝青,世丰国际,暂无数据,0套在售二手房,朝阳朝青/塔楼/2007-2008年
20240528,朝阳,朝青,星河湾,暂无数据,0套在售二手房,朝阳朝青/板楼/未知
20240528,朝阳,朝青,五洲家园,暂无数据,0套在售二手房,朝阳朝青/板楼/2014-2016年
20240528,朝阳,朝青,姚家园西里2号院,暂无数据,0套在售二手房,朝阳朝青/板楼/塔板结合/2007年
20240528,朝阳,朝青,姚家园西里3号院,暂无数据,0套在售二手房,朝阳朝青/板楼/2007年
20240528,朝阳,朝青,姚家园西里5号院,暂无数据,0套在售二手房,朝阳朝青/板楼/2007年
20240528,朝阳,朝青,姚家园西里1号院,暂无数据,0套在售二手房,朝阳朝青/板楼/塔板结合/2007年
20240528,朝阳,朝青,东郊木材厂宿舍,67652元/m2,0套在售二手房,朝阳朝青/板楼/1980-1981年
20240528,朝阳,朝青,姚家园西里7号院,暂无数据,0套在售二手房,朝阳朝青/板楼/塔板结合/2007年
20240528,朝阳,朝青,姚家园东里7号院,暂无数据,0套在售二手房,朝阳朝青/板楼/塔板结合/1998-2010年
20240528,朝阳,朝青,朝阳大悦城,暂无数据,0套在售二手房,朝阳朝青/塔板结合/2010年
20240528,朝阳,朝青,宝成雅园,暂无数据,0套在售二手房,朝阳朝青/塔板结合/2020年
