降价房源: 1350万📉1266万 https://bj.ke.com/ershoufang/101124624186.html 20240530,丰台,十里河,101124624186,山水文园三期 3室2厅 东 南 北新上,1266万,93343元/平,中楼层 (共9层) | 2006年 | 3室2厅 | 135.63平米 | 东 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_0V1iDi1ww.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 289万📉275万 https://bj.ke.com/ershoufang/101118870539.html 20240530,昌平,鼓楼大街,101118870539,安福苑 2000年 满五唯一 东西通透 精装修房主自荐,275万,32580元/平,高楼层 (共6层) | 2000年 | 2室1厅 | 84.41平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/dbc6b43f-1e60-425b-a438-c4b9670c555f_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 264万📉261万 https://bj.ke.com/ershoufang/101124065348.html 20240530,昌平,鼓楼大街,101124065348,总价推荐 南北三居 中楼层 临地铁 出门公园,261万,35487元/平,中楼层 (共6层) | 1988年 | 3室2厅 | 73.55平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/1c4fbaef-be3f-448c-b50c-11c43b5ccc50_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 217万📉208万 https://bj.ke.com/ershoufang/101122817609.html 20240530,昌平,鼓楼大街,101122817609,急售店长推荐环保局宿舍楼满去唯一。房主自荐,208万,25326元/平,顶层 (共5层) | 1988年 | 3室1厅 | 82.13平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/56938b53-b04a-4e70-8515-93a9dd9e2f83_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 165万📉163万 https://bj.ke.com/ershoufang/101118617567.html 20240530,昌平,鼓楼大街,101118617567,新悦家园 板楼中间层 东向一居室 03年商品房,163万,41162元/平,中楼层 (共6层) 1室1厅 | 39.6平米 | 东,https://ke-image.ljcdn.com/110000-inspection/405063da-b5b2-404d-86aa-9f362a1bc5f5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 306万📉280万 https://bj.ke.com/ershoufang/101115896791.html 20240530,昌平,鼓楼大街,101115896791,蔚雲府 2室1厅 东 西,280万,29724元/平,高楼层 (共16层) 2室1厅 | 94.2平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/pc1_rDlASUhOb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 125万📉116万 https://bj.ke.com/ershoufang/101124062333.html 20240530,门头沟,大峪,101124062333,峪园小区集中供暖封闭管理配套完善交通便利,116万,27129元/平,高楼层 (共6层) | 1982年 | 1室1厅 | 42.76平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_vnXbBBUoj.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 175万📉165万 https://bj.ke.com/ershoufang/101124420218.html 20240530,门头沟,大峪,101124420218,惠民家园  纯南向  电梯房  满五唯一,165万,26262元/平,低楼层 (共21层) 2室1厅 | 62.83平米 | 南,https://ke-image.ljcdn.com/110000-inspection/d48a4b0c-6122-4de6-a7a1-2bdff78f4c28_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 365万📉358万 https://bj.ke.com/ershoufang/101124190409.html 20240530,门头沟,大峪,101124190409,金泰丽湾   精装修纯商品房  满五唯一,358万,38334元/平,低楼层 (共21层) 2室1厅 | 93.39平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_XEz7WxeB6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
降价房源: 500万📉495万 https://bj.ke.com/ershoufang/101124102379.html 20240530,门头沟,大峪,101124102379,金泰丽湾悦栖山               高楼层采光好,495万,35264元/平,高楼层 (共21层) 3室2厅 | 140.37平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_zK5YHQ7CF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
