20230630,朝阳,常营,柏林爱乐四期,62208元/m2,37套在售二手房
20230630,朝阳,常营,柏林爱乐三期,60895元/m2,26套在售二手房
20230630,朝阳,常营,柏林爱乐一期,61896元/m2,26套在售二手房
20230630,朝阳,常营,上线6号,21487元/m2,7套在售二手房
20230630,朝阳,常营,首开东都汇,29952元/m2,4套在售二手房
20230630,朝阳,常营,万方家园,50808元/m2,8套在售二手房
20230630,朝阳,常营,万象新天罗兰大道,70217元/m2,6套在售二手房
20230630,朝阳,常营,万象新天一区,61177元/m2,11套在售二手房
20230630,朝阳,常营,馨岛苑,44251元/m2,5套在售二手房
20230630,朝阳,常营,万象新天天际高尔夫,59438元/m2,21套在售二手房
20230630,朝阳,常营,万象新天二区,64775元/m2,10套在售二手房
20230630,朝阳,常营,朝青知筑,83817元/m2,4套在售二手房
20230630,朝阳,常营,北京新天地四期,60828元/m2,51套在售二手房
20230630,朝阳,常营,北京新天地三期,58734元/m2,39套在售二手房
20230630,朝阳,常营,优点社区,51959元/m2,16套在售二手房
20230630,朝阳,常营,西军庄,46565元/m2,5套在售二手房
20230630,朝阳,常营,保利嘉园三号院,53766元/m2,12套在售二手房
20230630,朝阳,常营,保利嘉园一号院,53123元/m2,5套在售二手房
20230630,朝阳,常营,北辰福第六号院,55491元/m2,11套在售二手房
20230630,朝阳,常营,富力阳光美园,58023元/m2,22套在售二手房
20230630,朝阳,常营,首开畅心园,50068元/m2,20套在售二手房
20230630,朝阳,常营,管庄北二里,56374元/m2,12套在售二手房
20230630,朝阳,常营,荟康苑,48071元/m2,15套在售二手房
20230630,朝阳,常营,长楹天街西区,76815元/m2,15套在售二手房
20230630,朝阳,常营,福瑞四季,61523元/m2,1套在售二手房
20230630,朝阳,常营,和锦薇棠,104635元/m2,6套在售二手房
20230630,朝阳,常营,北辰福第一号院,53495元/m2,5套在售二手房
20230630,朝阳,常营,苹果派,61431元/m2,39套在售二手房
20230630,朝阳,常营,长楹天街东区,71123元/m2,11套在售二手房
20230630,朝阳,常营,常营民族家园,47361元/m2,7套在售二手房
20230630,朝阳,常营,福瑞四季,61523元/m2,1套在售二手房
20230630,朝阳,常营,和锦薇棠,104635元/m2,6套在售二手房
20230630,朝阳,常营,北京新天地一期,58485元/m2,41套在售二手房
20230630,朝阳,常营,常营民族家园,47361元/m2,7套在售二手房
20230630,朝阳,常营,万象新天四区,58844元/m2,31套在售二手房
20230630,朝阳,常营,北京像素北区,36684元/m2,54套在售二手房
20230630,朝阳,常营,柏林爱乐二期,55823元/m2,67套在售二手房
20230630,朝阳,常营,北京像素南区,31694元/m2,47套在售二手房
20230630,朝阳,常营,常楹公元,80975元/m2,11套在售二手房
20230630,朝阳,常营,北京新天地五期,60300元/m2,39套在售二手房
20230630,朝阳,常营,金隅丽景园,50146元/m2,34套在售二手房
20230630,朝阳,常营,常楹公元自由派,30490元/m2,8套在售二手房
20230630,朝阳,常营,常惠路2号,暂无数据,0套在售二手房
20230630,朝阳,常营,连心园西区,暂无数据,0套在售二手房
20230630,朝阳,常营,常营连心园东区,暂无数据,0套在售二手房
20230630,朝阳,常营,北辰福第V中心,暂无数据,0套在售二手房
20230630,朝阳,常营,中弘国际商务花园,暂无数据,0套在售二手房
20230630,朝阳,常营,定福家园北里2号院,暂无数据,0套在售二手房
20230630,朝阳,常营,长楹星座,暂无数据,0套在售二手房
