20240131,朝阳,大望路,101122520947,房子不临街看小区花园的精装修拎包入住看房方便必看好房,825万,68261元/平,低楼层 (共28层) 3室1厅 | 120.86平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/56ae15b8-9085-418a-b352-603ba6585015_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122516439,后现代城A区 1室1厅 西南必看好房,445万,69608元/平,中楼层 (共20层) | 2003年 | 1室1厅 | 63.93平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/869fc54d-1b12-4bde-8cf9-480b475f38a4_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122477044,金港国际东向1居满五年唯一不临街安静采光足必看好房,509万,73059元/平,中楼层 (共10层) | 2003年 | 1室1厅 | 69.67平米 | 东,https://ke-image.ljcdn.com/110000-inspection/02616bdf-69eb-40ff-bf67-697cbe57163a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122429832,满五年唯一高层视野好看国贸户型方正必看好房,648万,70704元/平,高楼层 (共27层) | 2006年 | 2室2厅 | 91.65平米 | 西北,https://ke-image.ljcdn.com/110000-inspection/1408b48b-a6f2-4681-ae75-d2fd156ef2de_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122417716,风度柏林.40万精装.满五唯一带阳台.中间层必看好房,575万,85173元/平,中楼层 (共22层) | 2006年 | 1室1厅 | 67.51平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_le1CW80TT_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122538482,大望路易构空间双井全明格局一居室精装修满五唯一房主自荐,465万,70788元/平,低楼层 (共24层) 1室1厅 | 65.69平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/8bdc3bf2-5bc0-40f6-92e4-731a65245fc9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122532541,珠江帝景 高楼层 观国贸 仅契税 业主诚售 看房方便房主自荐,899万,91782元/平,高楼层 (共26层) 2室2厅 | 97.95平米 | 北,https://ke-image.ljcdn.com/110000-inspection/1e99fc90-05e4-43e3-b6ca-81bcce796836_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122314579,鸿坤花语墅 花园洋房 平层优选必看好房,1600万,110133元/平,中楼层 (共4层) 3室2厅 | 145.28平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_T5RiYh8wi.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122306149,东三环外 易构空间 满五唯一 高层 户型方正两居,650万,68653元/平,高楼层 (共28层) 2室1厅 | 94.68平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/pc1_uypUnMZHY.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122259938,南向+全明格局视野开阔 落地窗 阳光充满房间必看好房,422万,66985元/平,高楼层 (共18层) 1室1厅 | 63平米 | 南 东南,https://ke-image.ljcdn.com/110000-inspection/4258016d-ad9f-4687-9b2b-37947fddaa13_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122250881,经典眼镜户型南北大三居1梯2户,1980万,110356元/平,中楼层 (共10层) 3室2厅 | 179.42平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/143ba7db-9fed-42fc-a484-48121f0cfa55_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122150221,实用型四居室2008年商品房房主自荐,1450万,101243元/平,低楼层 (共16层) | 2009年 | 4室1厅 | 143.22平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_HxXah1nws.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122132079,总监推荐 高层南北四居室视野开阔满五唯一诚意卖房主自荐,1399万,97682元/平,高楼层 (共16层) 4室2厅 | 143.22平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/df9935fa-68f3-4585-80ff-83e7ff8e236a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122131219,风度柏林正规两居室 不临街  满五唯一,638万,95696元/平,中楼层 (共16层) | 2004年 | 2室1厅 | 66.67平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/b98844ef-55f7-40c4-bd48-4355e9b67e41_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240131,朝阳,大望路,101122088181,百子园新出 满五年装修好稳定可签临双地铁,670万,73105元/平,低楼层 (共27层) | 2006年 | 2室1厅 | 91.65平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/pc1_bVyvWdyLN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
