20231214,石景山,玉泉路,101122167031,金隅瑞和园  电梯精装南北三居室必看好房,595万,61436元/平,底层 (共16层) | 2013年 | 3室1厅 | 96.85平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_E2N8sjmVL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101122144574,总监推荐！海淀电梯房金隅瑞和园正规两居室必看好房,435万,59541元/平,低楼层 (共16层) | 2014年 | 2室1厅 | 73.06平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_Jx6VIwhl1_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101122027573,海淀区低密度板楼玉泉路周边精装适合贷款必看好房,440万,67714元/平,低楼层 (共6层) | 1989年 | 2室1厅 | 64.98平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_nxqcDd2ZY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121969983,高能物理研究所 中间层 东南三居室 房龄新必看好房,628万,69004元/平,中楼层 (共6层) | 2000年 | 3室1厅 | 91.01平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/284dcf87-fbcd-45d8-9378-c854152c5dcb_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121816828,田村山南路9号院 南北三居室 满五年唯一 不临街 诚售必看好房,598万,71438元/平,顶层 (共4层) 3室1厅 | 83.71平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_9g2MhnITI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101122121527,复兴路46号院 精装修带电梯 采光好 近地铁交通便利,748万,115219元/平,高楼层 (共16层) | 1985年 | 2室1厅 | 64.92平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_oQZHP20sI.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121913809,玉泉玉海园五里全明格局两居室2层不临街 精装修,720万,87805元/平,低楼层 (共6层) | 1998年 | 2室1厅 | 82平米 | 南 西 北,https://ke-image.ljcdn.com/110000-inspection/pc1_9zlgqarWZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121907356,玉泉路16号院 电梯3层 采光视野好 看房方便 随时签约,730万,75570元/平,中楼层 (共5层) 3室1厅 | 96.6平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_gPlRRxpIJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121728202,玉泉路 玉泉路15号院 正规三居 南北通透看房方便必看好房,546万,85153元/平,中楼层 (共6层) 3室1厅 | 64.12平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_iOjPL9brs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121695555,瑞和园电梯房30万精装修业主自住保持的很好必看好房,498万,59138元/平,低楼层 (共16层) | 2014年 | 2室1厅 | 84.21平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_4e7tY2dfn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121691643,海淀区铁建大院带电梯两居室诚心出售,745万,121336元/平,高楼层 (共14层) | 1988年 | 2室1厅 | 61.4平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_dv3uEKMTB.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121616783,总监推荐玉泉路16号院中楼层两居室南北通透必看好房,655万,89481元/平,中楼层 (共7层) 2室1厅 | 73.2平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_07OFmCuRn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121597232,玉泉路五棵松 正规三居室采光好无遮挡南北通透必看好房,536万,75387元/平,高楼层 (共6层) | 1990年 | 3室1厅 | 71.1平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_FwHt8gjdh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121528531,玉海园二里 2室1厅 西南必看好房,638万,73758元/平,中楼层 (共11层) | 2001年 | 2室1厅 | 86.5平米 | 西南,https://ke-image.ljcdn.com/110000-inspection/pc1_JszIAT8mg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121482767,海淀区2014年电梯房金隅瑞和园户型方正采光好配套齐必看好房,335万,70011元/平,中楼层 (共16层) 1室1厅 | 47.85平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_ip14dXmIW.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121423585,满五唯一商品房南北通透采光好视野开阔。必看好房,560万,92839元/平,高楼层 (共6层) 2室1厅 | 60.32平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_pWWT80DUV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121343712,金沟河12 低层南北小两居 出门就是超市 生活方便必看好房,473万,88412元/平,底层 (共6层) | 1996年 | 2室1厅 | 53.5平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_1AntPL4E2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121320529,玉阜嘉园 店长主推房源 随时签约 10/12层 采光视野好必看好房,870万,68569元/平,高楼层 (共12层) 3室1厅 | 126.88平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_S5pminSO5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121254274,玉海园二里园中园高楼层满五年唯一商品房诚心出售,1045万,80151元/平,中楼层 (共11层) | 2000年 | 3室1厅 | 130.38平米 | 东北,https://ke-image.ljcdn.com/110000-inspection/pc1_9h7tAdSLt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121216961,满五唯一精装修   高能所社区人文素质高必看好房,355万,65571元/平,中楼层 (共5层) 2室1厅 | 54.14平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_jz4nsJVXy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121192017,翠谷玉景 满五唯一商品房 中间层 随时签约必看好房,345万,60826元/平,中楼层 (共6层) | 2004年 | 1室1厅 | 56.72平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_q30Bd8lXq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121152865,玉泉路16号院中间层两居室南北通透诚心出售必看好房,598万,82031元/平,中楼层 (共7层) 2室1厅 | 72.9平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_XQtk7fax8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121136525,玉海园五里 南北双阳台 全明格局  中间层满五唯一必看好房,585万,84783元/平,中楼层 (共6层) | 1998年 | 2室1厅 | 69平米 | 北 南,https://ke-image.ljcdn.com/110000-inspection/pc1_0Mtxng4v3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20231214,石景山,玉泉路,101121125646,玉海园方正三居室满五唯一南北通透采光好。,710万,88199元/平,高楼层 (共6层) 3室1厅 | 80.5平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_7LRGLDihr_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
