20230423,西城,木樨地,101118942357,房子满五年唯一，精装修双南向大两居，精装修必看好房,803万,144,946元/平,顶层                                    (共12层)                                                                  2室1厅 | 55.4平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZeIq6NFnS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118700288,白云观，双南两居室，精装修 无遮挡必看好房,830万,166,333元/平,底层                                    (共5层)                                                                  2室1厅 | 49.9平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_3vSlCD1XJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118697871,满五年唯一，低楼层，南北通透不临街，独立小区必看好房,1050万,151,080元/平,低楼层                                    (共6层)                                                                      | 1983年建 |                                3室1厅 | 69.5平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZnMHiIbBM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118662919,西便门西里 精装修 两室正规客厅 楼层好，无遮挡必看好房,686万,115,801元/平,低楼层                                    (共20层)                                                                  2室1厅 | 59.24平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/50bc511b-49ed-4cb0-a5a0-725c34ab11cc_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118447682,温馨家园 南北通透4居 1999年 满五唯一 随时签约必看好房,2820万,170,703元/平,中楼层                                    (共7层)                                                                  4室2厅 | 165.2平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_nf3BIKK8S_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118815751,朝南光线充足，小区干净整洁，装修好必看好房,900万,162,367元/平,低楼层                                    (共12层)                                                                      | 1984年建 |                                2室1厅 | 55.43平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RBdBqN5Nk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118774703,复兴门外大街，南北通透三居室，有电梯，满五年唯一公必看好房,1100万,143,043元/平,低楼层                                    (共16层)                                                                  3室1厅 | 76.9平米                                  | 南 北,https://ke-image.ljcdn.com/110000-inspection/236f7bb3-9c00-491f-8168-75ba2baf7ece_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118676889,真武庙三里。满五，可贷款，朝东，位置好,659万,169,846元/平,高楼层                                    (共6层)                                                                  1室1厅 | 38.8平米                                  | 东,https://ke-image.ljcdn.com/110000-inspection/1d04df18-eb49-4b67-a94e-3cc6692e7355_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118657314,复兴门外大街精装修双南向两居室,831万,150,000元/平,顶层                                    (共12层)                                                                      | 1981年建 |                                2室1厅 | 55.4平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_KBBs5DY4S_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230423,西城,木樨地,101118575316,复兴门外大街 精装双南大2居 视野好 双阳台,990万,139,831元/平,高楼层                                    (共16层)                                                                      | 1983年建 |                                2室1厅 | 70.8平米                                  | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_GkUf2ZaZR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
